SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL> SQL>   2    3    4    5  

   DF# DF_NAME                                                                                              TABLESPACE_NAME           STATUS   ERROR                     CHANGE# TIME
    38 /oracle004/oradata/PROD/data/tbsd_prod_med_010.dbf                                                   TBSD_PROD_MED             RECOVER                      7126357990905 25-JAN-2020 21:13:00
    39 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_007.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126357990905 25-JAN-2020 21:13:00
    40 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_009.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126357990905 25-JAN-2020 21:13:00
    41 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_010.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126514415109 26-JAN-2020 05:01:43
    42 /oracle001/oradata/PROD/data/tbsd_mcritico_esp_029.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    43 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_011.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126505812527 26-JAN-2020 04:27:38
    44 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_012.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126357990905 25-JAN-2020 21:13:00
    45 /oracle003/oradata/PROD/data/tbsd_eventual_ebig_013.dbf                                              TBSD_EVENTUAL_EBIG        RECOVER                      7126357990905 25-JAN-2020 21:13:00
    46 /oracle003/oradata/PROD/indx/indx_prod_notrans_big_012.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    47 /oracle001/oradata/PROD/data/tbsd_mcritico_esp_001.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    48 /oracle001/oradata/PROD/data/tbsd_mcritico_esp_003.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    49 /oracle003/oradata/PROD/data/tbsd_mcritico_esp_011.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    50 /oracle002/oradata/PROD/data/tbsd_mcritico_esp_012.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126384417451 25-JAN-2020 22:39:13
    51 /oracle002/oradata/PROD/data/tbsd_mcritico_nor_002.dbf                                               TBSD_MCRITICO_NOR         RECOVER                      7126384417451 25-JAN-2020 22:39:13
    52 /oracle002/oradata/PROD/data/tbsd_mcritico_nor_003.dbf                                               TBSD_MCRITICO_NOR         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    53 /oracle002/oradata/PROD/data/tbsd_mcritico_nor_004.dbf                                               TBSD_MCRITICO_NOR         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    54 /oracle003/oradata/PROD/indx/indx_prod_notrans_med_005.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    55 /oracle003/oradata/PROD/indx/indx_prod_trans_big_025.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126502380933 26-JAN-2020 04:13:52
    56 /oracle004/oradata/PROD/data/tbsd_mcritico_esp_028.dbf                                               TBSD_MCRITICO_ESP         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    57 /oracle001/oradata/PROD/data/tbsd_norma_tmp_013.dbf                                                  TBSD_NORMA_TMP            RECOVER                      7126357990905 25-JAN-2020 21:13:00
    58 /oracle001/oradata/PROD/data/tbsd_norma_tmp_014.dbf                                                  TBSD_NORMA_TMP            RECOVER                      7126357990905 25-JAN-2020 21:13:00
    59 /oracle003/oradata/PROD/data/tbsd_normal_nor_005.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
    60 /oracle002/oradata/PROD/data/tbsd_normal_nor_008.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
    61 /oracle002/oradata/PROD/data/tbsd_normal_nor_009.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
    62 /oracle002/oradata/PROD/data/tbsd_normal_nor_010.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126513543569 26-JAN-2020 04:58:22
    63 /oracle002/oradata/PROD/data/tbsd_normal_nor_011.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
    64 /oracle004/oradata/PROD/indx/tbsi_web_big_007.dbf                                                    TBSI_WEB_BIG              RECOVER                      7126523602487 26-JAN-2020 05:40:59
    65 /oracle003/oradata/PROD/indx/indx_prod_trans_big_019.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
    66 /oracle003/oradata/PROD/indx/indx_prod_notrans_med_008.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    67 /oracle003/oradata/PROD/indx/indx_prod_notrans_big_005.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    68 /oracle001/oradata/PROD/indx/indx_prod_notrans_big_007.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    69 /oracle001/oradata/PROD/data/data_prod_notrans_big_005.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126461125721 26-JAN-2020 02:49:35
    70 /oracle004/oradata/PROD/undo/tbs_undo_010.dbf                                                        TBS_UNDO                  RECOVER                      7126357990905 25-JAN-2020 21:13:00
    71 /oracle001/oradata/PROD/indx/indx_prod_trans_big_023.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
    72 /oracle003/oradata/PROD/indx/indx_prod_trans_med_012.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
    73 /oracle004/oradata/PROD/indx/indx_prod_trans_big_24.dbf                                              INDX_PROD_TRANS_BIG       RECOVER                      7126357990905 25-JAN-2020 21:13:00
    74 /oracle004/oradata/PROD/indx/tbsi_prod_sma_006.dbf                                                   TBSI_PROD_SMA             RECOVER                      7126357990905 25-JAN-2020 21:13:00
    75 /oracle003/oradata/PROD/indx/indx_prod_notrans_big_015.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    76 /oracle003/oradata/PROD/indx/indx_prod_notrans_big_016.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    77 /oracle002/oradata/PROD/indx/indx_prod_trans_big_028.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126502949851 26-JAN-2020 04:15:47
    78 /oracle002/oradata/PROD/indx/indx_prod_notrans_med_011.dbf                                           INDX_PROD_NOTRANS_MED     RECOVER                      7126481131844 26-JAN-2020 03:30:55
    79 /oracle004/oradata/PROD/indx/indx_prod_trans_med_014.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126453008739 26-JAN-2020 02:10:00
    80 /oracle002/oradata/PROD/data/data_prod_notrans_big_016.dbf                                           DATA_PROD_NOTRANS_BIG     RECOVER                      7126503129401 26-JAN-2020 04:16:53
    81 /oracle005/oradata/PROD/data/data_prod_ssd_big_001.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    82 /oracle005/oradata/PROD/data/data_prod_ssd_big_002.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    83 /oracle005/oradata/PROD/data/data_prod_ssd_big_003.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126461526890 26-JAN-2020 02:52:10
    84 /oracle005/oradata/PROD/data/data_prod_ssd_big_004.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126461543330 26-JAN-2020 02:52:36
    85 /oracle005/oradata/PROD/data/data_prod_ssd_big_005.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126461577214 26-JAN-2020 02:53:22
    86 /oracle005/oradata/PROD/data/data_prod_ssd_big_006.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    87 /oracle001/oradata/PROD/indx/indx_prod_trans_med_010.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126357990905 25-JAN-2020 21:13:00
    88 /oracle002/oradata/PROD/indx/indx_prod_notrans_big_017.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
    89 /oracle002/oradata/PROD/indx/indx_prod_trans_big_026.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126505812527 26-JAN-2020 04:27:38
    90 /oracle003/oradata/PROD/indx/indx_prod_trans_big_027.dbf                                             INDX_PROD_TRANS_BIG       RECOVER                      7126513178861 26-JAN-2020 04:56:57
    91 /oracle004/oradata/PROD/indx/indx_prod_trans_big_27.dbf                                              INDX_PROD_TRANS_BIG       RECOVER                      7126513543569 26-JAN-2020 04:58:22
    92 /oracle004/oradata/PROD/indx/indx_prod_trans_med_013.dbf                                             INDX_PROD_TRANS_MED       RECOVER                      7126453008749 26-JAN-2020 02:10:00
    93 /oracle005/oradata/PROD/data/data_prod_ssd_big_007.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    94 /oracle005/oradata/PROD/data/data_prod_ssd_big_008.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    95 /oracle005/oradata/PROD/data/data_prod_ssd_big_009.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    96 /oracle005/oradata/PROD/data/data_prod_ssd_big_010.dbf                                               DATA_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    97 /oracle005/oradata/PROD/indx/indx_prod_ssd_big_001.dbf                                               INDX_PROD_SSD_BIG         RECOVER                      7126453008769 26-JAN-2020 02:10:00

   DF# DF_NAME                                                                                              TABLESPACE_NAME           STATUS   ERROR                     CHANGE# TIME
------ ---------------------------------------------------------------------------------------------------- ------------------------- -------- --------------- ----------------- --------------------
    98 /oracle005/oradata/PROD/indx/indx_prod_ssd_big_002.dbf                                               INDX_PROD_SSD_BIG         RECOVER                      7126357990905 25-JAN-2020 21:13:00
    99 /oracle005/oradata/PROD/indx/indx_prod_ssd_big_003.dbf                                               INDX_PROD_SSD_BIG         RECOVER                      7126486131520 26-JAN-2020 03:39:43
   100 /oracle005/oradata/PROD/indx/indx_prod_ssd_med_001.dbf                                               INDX_PROD_SSD_MED         RECOVER                      7126460401854 26-JAN-2020 02:44:39
   101 /oracle004/oradata/PROD/data/tbsd_normal_nor_021.dbf                                                 TBSD_NORMAL_NOR           RECOVER                      7126357990905 25-JAN-2020 21:13:00
   102 /oracle002/oradata/PROD/indx/indx_prod_notrans_big_018.dbf                                           INDX_PROD_NOTRANS_BIG     RECOVER                      7126357990905 25-JAN-2020 21:13:00
   103 /oracle005/oradata/PROD/indx/indx_prod_ssd_med_002.dbf                                               INDX_PROD_SSD_MED         RECOVER                      7126453008784 26-JAN-2020 02:10:00
